[Mon Dec 05 06:54:32.272703 2016] [ssl:warn] [pid 1100] AH01906: RSA server certificate is a CA certificate (BasicConstraints: CA == TRUE !?)
[Mon Dec 05 06:54:32.272729 2016] [ssl:warn] [pid 1100] AH01909: RSA certificate configured for 127.0.1.1:443 does NOT include an ID which matches the server name
[Mon Dec 05 06:54:32.272899 2016] [mpm_prefork:notice] [pid 1100] AH00163: Apache/2.4.7 (Ubuntu) PHP/5.5.9-1ubuntu4.20 OpenSSL/1.0.1f configured -- resuming normal operations
[Mon Dec 05 06:54:32.272907 2016] [core:notice] [pid 1100] AH00094: Command line: '/usr/sbin/apache2'
[Mon Dec 05 11:39:07.882356 2016] [:error] [pid 4175] [client 148.100.133.53:63724] PHP Notice:  Undefined index: loggedin in /var/www/html/adminlanding3.php on line 4
[Mon Dec 05 11:39:07.916113 2016] [:error] [pid 4175] [client 148.100.133.53:63724] PHP Notice:  Undefined index: loggedin in /var/www/html/index2.php on line 3
[Mon Dec 05 11:39:12.461487 2016] [:error] [pid 4175] [client 148.100.133.53:63724] PHP Notice:  Undefined index: loggedin in /var/www/html/index2.php on line 3, referer: https://10.10.7.165/index2.php
[Mon Dec 05 11:39:12.478692 2016] [:error] [pid 4175] [client 148.100.133.53:63724] PHP Notice:  Use of undefined constant ob_start - assumed 'ob_start' in /var/www/html/index2.php on line 46, referer: https://10.10.7.165/index2.php
[Mon Dec 05 11:39:12.478747 2016] [:error] [pid 4175] [client 148.100.133.53:63724] PHP Notice:  Use of undefined constant ob_clean - assumed 'ob_clean' in /var/www/html/index2.php on line 48, referer: https://10.10.7.165/index2.php
[Mon Dec 05 11:39:16.455617 2016] [:error] [pid 4175] [client 148.100.133.53:63724] PHP Fatal error:  Cannot redeclare validate() (previously declared in /var/www/html/addClient.php:74) in /var/www/html/includes.php on line 36, referer: https://10.10.7.165/adminlanding3.php
[Mon Dec 05 11:39:19.704432 2016] [:error] [pid 4175] [client 148.100.133.53:63736] PHP Fatal error:  Cannot redeclare validate() (previously declared in /var/www/html/addLifeCoach.php:60) in /var/www/html/includes.php on line 36, referer: https://10.10.7.165/adminlanding3.php
[Mon Dec 05 11:39:44.688736 2016] [:error] [pid 4175] [client 148.100.133.53:63758] PHP Fatal error:  Cannot redeclare validate() (previously declared in /var/www/html/addRelation.php:59) in /var/www/html/includes.php on line 36, referer: https://10.10.7.165/clientview2.php/?p=9
[Mon Dec 05 11:41:03.638313 2016] [:error] [pid 4173] [client 148.100.133.53:63784] PHP Notice:  Use of undefined constant ob_start - assumed 'ob_start' in /var/www/html/index2.php on line 5, referer: https://10.10.7.165/clientview2.php/?p=9
[Mon Dec 05 11:41:03.638369 2016] [:error] [pid 4173] [client 148.100.133.53:63784] PHP Notice:  Use of undefined constant ob_clean - assumed 'ob_clean' in /var/www/html/index2.php on line 7, referer: https://10.10.7.165/clientview2.php/?p=9
[Mon Dec 05 11:41:06.432508 2016] [:error] [pid 4173] [client 148.100.133.53:63784] PHP Notice:  Use of undefined constant fname - assumed 'fname' in /var/www/html/clientcontact.php on line 143, referer: https://10.10.7.165/lifecoachlanding3.php
[Mon Dec 05 11:41:06.432531 2016] [:error] [pid 4173] [client 148.100.133.53:63784] PHP Notice:  Use of undefined constant lname - assumed 'lname' in /var/www/html/clientcontact.php on line 143, referer: https://10.10.7.165/lifecoachlanding3.php
[Mon Dec 05 11:41:06.432539 2016] [:error] [pid 4173] [client 148.100.133.53:63784] PHP Notice:  Use of undefined constant fname - assumed 'fname' in /var/www/html/clientcontact.php on line 143, referer: https://10.10.7.165/lifecoachlanding3.php
[Mon Dec 05 11:41:06.432544 2016] [:error] [pid 4173] [client 148.100.133.53:63784] PHP Notice:  Use of undefined constant lname - assumed 'lname' in /var/www/html/clientcontact.php on line 143, referer: https://10.10.7.165/lifecoachlanding3.php
[Mon Dec 05 11:41:06.432550 2016] [:error] [pid 4173] [client 148.100.133.53:63784] PHP Notice:  Use of undefined constant fname - assumed 'fname' in /var/www/html/clientcontact.php on line 143, referer: https://10.10.7.165/lifecoachlanding3.php
[Mon Dec 05 11:41:06.432555 2016] [:error] [pid 4173] [client 148.100.133.53:63784] PHP Notice:  Use of undefined constant lname - assumed 'lname' in /var/www/html/clientcontact.php on line 143, referer: https://10.10.7.165/lifecoachlanding3.php
[Mon Dec 05 11:41:06.432561 2016] [:error] [pid 4173] [client 148.100.133.53:63784] PHP Notice:  Use of undefined constant fname - assumed 'fname' in /var/www/html/clientcontact.php on line 143, referer: https://10.10.7.165/lifecoachlanding3.php
[Mon Dec 05 11:41:06.432566 2016] [:error] [pid 4173] [client 148.100.133.53:63784] PHP Notice:  Use of undefined constant lname - assumed 'lname' in /var/www/html/clientcontact.php on line 143, referer: https://10.10.7.165/lifecoachlanding3.php
[Mon Dec 05 11:41:06.432572 2016] [:error] [pid 4173] [client 148.100.133.53:63784] PHP Notice:  Use of undefined constant fname - assumed 'fname' in /var/www/html/clientcontact.php on line 143, referer: https://10.10.7.165/lifecoachlanding3.php
[Mon Dec 05 11:41:06.432576 2016] [:error] [pid 4173] [client 148.100.133.53:63784] PHP Notice:  Use of undefined constant lname - assumed 'lname' in /var/www/html/clientcontact.php on line 143, referer: https://10.10.7.165/lifecoachlanding3.php
[Mon Dec 05 11:41:06.432582 2016] [:error] [pid 4173] [client 148.100.133.53:63784] PHP Notice:  Use of undefined constant fname - assumed 'fname' in /var/www/html/clientcontact.php on line 143, referer: https://10.10.7.165/lifecoachlanding3.php
[Mon Dec 05 11:41:06.432587 2016] [:error] [pid 4173] [client 148.100.133.53:63784] PHP Notice:  Use of undefined constant lname - assumed 'lname' in /var/www/html/clientcontact.php on line 143, referer: https://10.10.7.165/lifecoachlanding3.php
[Mon Dec 05 11:41:06.432593 2016] [:error] [pid 4173] [client 148.100.133.53:63784] PHP Notice:  Use of undefined constant fname - assumed 'fname' in /var/www/html/clientcontact.php on line 143, referer: https://10.10.7.165/lifecoachlanding3.php
[Mon Dec 05 11:41:06.432597 2016] [:error] [pid 4173] [client 148.100.133.53:63784] PHP Notice:  Use of undefined constant lname - assumed 'lname' in /var/www/html/clientcontact.php on line 143, referer: https://10.10.7.165/lifecoachlanding3.php
